OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,osm_id,latitude,longitude
65006,GOLDMINE TRUCKSTOP,US-190,Eunice                                  ,LA,730,3.199,131910.0,30.4802908,-92.5296679
65007,GOLDEN GROVE TRUCK PLAZA,SR-641 & SR-3125,Gramercy,LA,725,3.419,131568.0,30.070482,-90.6829494
65008,BIG WHEELS TRAVEL CENTER,"US-90, EXIT 204 & SR-316",Gray,LA,725,3.499,131693.0,29.6818342,-90.7586409
65011,PLANTATION TRUCK PLAZA,SR-311 & SR-664,Houma,LA,725,3.11566666,131586.0,29.59079,-90.741515
65017,Y NOT STOP MANSURA,SR-1,Mansura,LA,730,3.399,132037.0,31.1440582,-92.1005611
65019,Hwy 31 Truck Stop,SR 31,Saint Martinville                       ,LA,730,3.329,131916.0,30.021829,-91.824319
65021,OPELOUSAS 190 TRUCK STOP,US-190,Opelousas,LA,600,2.87066666,131905.0,30.530187,-92.136516
65022,CM RACELAND,SR-1,Raceland,LA,725,3.299,131706.0,29.7530988,-90.7247735
65023,SHOP RITE #85,"I-10, EXIT 87 AT MILE 87",Rayne,LA,600,3.149,131587.0,30.2521927,-92.2735038
65025,ELSIE AUTO AND TRUCK PLAZA,SR-1,Shreveport                              ,LA,766,2.949,132139.0,32.504725,-93.736489
65026,TA ST Rose #06480,US-61,Saint Rose,LA,725,3.22566666,131713.0,29.975561,-90.1802722
65027,STARKS TRUCK STOP,SR-12,Starks,LA,690,3.599,151873755.0,30.31256,-93.688517
65030,CASH MAGIC THIBODAUX,SR-1,Thibodaux,LA,725,3.399,131618.0,29.874758,-90.988268
65033,PILOT TRAVEL CENTERS #457,"I-75, EXIT 135",Beaverdam,OH,411,3.33066666,182719.0,40.8290586,-83.963734
65036,WAVERLY TRUCKSTOP,"I-20, EXIT 157 & SR-577",Delhi,LA,719,2.964,132164.0,32.430719,-91.413482
65037,CIRCLE K #2707783,"I-20, EXIT 114 & SR-617",West Monroe,LA,719,2.95733333,132067.0,32.5092076,-92.1632257
65048,Irving,SR-2,Westminster,MA,34,3.749,1844207.0,42.561737,-71.954308
65059,ROYAL FARMS #111,"I-95, EXIT 57",Baltimore,MD,22,3.209,133345.0,39.2725385,-76.5544966
65062,AC & T BIG POOL,"I-70, EXIT 12 & SR-56",Big Pool,MD,70,3.659,158433796.0,39.6255471,-78.0124957
65064,A C AND T SHARPSBURG PIKE,"I-70, EXIT 29A & SR-65",Hagerstown,MD,70,3.799,133712.0,39.605107,-77.7350936
65066,HURLOCK CITGO,SR-392 & SR-331,Hurlock                                 ,MD,194,3.259,133658.0,38.6289336,-75.8615377
65067,SUNOCO,US-301,Newburg,MD,60,3.379,158270455.0,38.3590922,-77.0169792
65069,CIRCLE K #4707056,"I-95, EXIT 75",Auburn,ME,170,3.899,132522.0,44.036789,-70.271263
65074,CIRCLE K #4707004,"I-95, EXIT 244 & SR-157",Medway,ME,170,3.50233333,12208116.0,45.604035,-68.52593
65075,CIRCLE K #4707017,"I-95, EXIT 48",Portland,ME,170,3.74233333,132500.0,43.6774705,-70.3265376
65083,SUNOCO,"I-75, EXIT 34B",Riverview                               ,MI,325,3.639,134601.0,42.176713,-83.243555
65084,BEACON & BRIDGE #19,US-131 & SR-115,Cadillac,MI,260,3.259,134888.0,44.2051794,-85.4125835
65084,BEACON & BRIDGE #19,US-131 & SR-115,Cadillac,MI,260,3.239,134888.0,44.2051794,-85.4125835
65084,BEACON & BRIDGE #19,US-131 & SR-115,Cadillac,MI,260,3.279,134888.0,44.2051794,-85.4125835
65086,FRED MOORE BP,"I-94, EXIT 257",Casco                                   ,MI,325,4.099,904188.0,42.8100456,-82.6327613
65091,WYOMING FUEL PLAZA,"I-94, EXIT 210A",Dearborn,MI,325,3.599,134579.0,42.3288593,-83.1568714
65113,NORTHWIND TRAVEL CENTER,"US-131, EXIT 153 & US-10",Reed City,MI,456,3.599,134839.0,43.8946515,-85.5278718
65113,NORTHWIND TRAVEL CENTER,"US-131, EXIT 153 & US-10",Reed City,MI,456,3.499,134839.0,43.8946515,-85.5278718
65121,BP TRAVEL CENTER AND TRUCK PLAZA,"I-275, EXIT 20",Belleville,MI,325,4.199,134669.0,42.2559895,-83.4405939
65127,PITSTOP MOBIL MART,"I-196, EXIT 72",Wyoming,MI,456,3.799,134447.0,42.9296816,-85.737169
65127,PITSTOP MOBIL MART,"I-196, EXIT 72",Wyoming,MI,456,3.549,134447.0,42.9296816,-85.737169
65129,HOLIDAY STATIONSTORE #2746345,"I-94, EXIT 103/US-52 & SR-29",Alexandria,MN,250,3.499,137068.0,45.8454647,-95.3929953
65132,PETES PLACE SOUTH,US-71 & US-2,Bemidji,MN,355,3.41566666,137369.0,47.492033,-94.9199341
65135,CIRCLE K #3819,SR-7,Clara City,MN,432,3.33233333,137337.0,44.948774,-95.452566
65136,HOLIDAY STATIONSTORE #2746422,"I-35, EXIT 253B",Duluth,MN,334,3.499,136669.0,46.7434482,-92.1536745
65142,HOLIDAY STATIONSTORE #2746376,"I-35W, EXIT 36 & CR-23",Circle Pines,MN,448,3.549,136634.0,45.178368,-93.117392
65171,SIGNAL FOOD STORE #110,US-60 & SR-5,Mansfield,MO,535,3.02566666,140536.0,37.117373,-92.600076
65180,TREX MART #11,"I-29, EXIT 65 & US-59",Savannah,MO,400,2.999,141037.0,39.9688522,-94.979056
65188,GAS MART,"US-78, EXIT 14 & SR-309",Byhalia,MS,435,2.97233333,109848.0,34.8547948,-89.6838748
65192,CIRCLE K #2723396,US-49,Collins,MS,620,3.879,7149919.0,31.5739397,-89.5191815
65194,CIRCLE K #2723401,US-98 BYP/SR-44 & SR-13,Columbia,MS,620,3.33233333,7149048.0,31.3650849,-89.8908622
65197,SINGH PETRO,US-11,Ellisville                              ,MS,620,3.059,12350513.0,31.4068677,-89.2756458
65198,CIRCLE K #2723437,US-49,Florence,MS,760,2.89566666,14024059.0,32.2831482,-90.2137309
65204,SHELL GAS MART,US-82,Mathiston,MS,576,3.36566666,14988967.0,33.521643,-89.0509674
65212,Taters #2,US-98 & SR-29,New Augusta,MS,620,3.31566666,14024089.0,31.2007824,-89.038263
65213,CIRCLE K #2723390,US-98,New Augusta,MS,620,3.199,14024089.0,31.2364629,-89.2112107
65214,NEWTON CROSSING,"I-20, EXIT 109 & SR-15",Newton,MS,705,3.249,1833642.0,32.3397782,-89.1335738
65221,CEFCO #544,"I-55/US-51, EXIT 81",Terry,MS,760,2.899,151680236.0,32.1345194,-90.2858231
65225,CIRCLE K #2723402,US-49,Wiggins,MS,620,3.509,7151384.0,31.0252236,-89.2023211
65234,COUNTRY MART,US-13/SR-11,Bethel,NC,205,3.00733333,179987.0,35.8341385,-77.3679749
65241,CIRCLE K #2723474,US-70,Goldsboro,NC,205,3.54066666,178995.0,35.4813101,-78.234582
65246,DOBBS PLACE,"I-95, EXIT 17",Lumberton                               ,NC,245,3.159,179883.0,34.6242313,-79.0480885
65250,CIRCLE K #2723473,US-70,Morehead City,NC,245,3.649,179942.0,34.7358065,-76.7953459
65251,SPEEDWAY #8277,US-17 & SR-43,New Bern,NC,245,3.26566666,179748.0,35.2882471,-77.1286835
65252,SPEEDWAY #6964,SR-125 & SR-11/SR-42,Oak City,NC,205,3.19733333,180300.0,35.9650083,-77.304116
65268,SPEEDWAY #6931,"I-40, EXIT 195 & SR-109",Winston Salem,NC,65,3.609,180101.0,36.061351,-80.22357
65270,INTERSTATE CENEX,"I-94, EXIT 1 & SR-16",Beach,ND,273,3.499,181448.0,46.931595,-104.011914
65273,SIMONSON TRAVEL CENTER,"I-29, EXIT 141 & US-2",Grand Forks,ND,341,3.539,181703.0,47.9294293,-97.0933541
65274,CENEX C STORE,US-2 & SR-3,Rugby                                   ,ND,452,3.399,181458.0,48.3546937,-99.9981999
65282,HEBRON SINCLAIR,US-81,Hebron,NE,413,3.284,169444.0,40.089129,-97.6140033
65283,CUBBYS #2107,US-20/SR-15,Laurel,NE,470,3.139,169725.0,42.413402,-97.212996
65284,Caseys #4526,"I-80, EXIT 237",Lexington,NE,330,3.05733333,169271.0,40.740471,-99.7343714
65287,AM ENERGY,"I-80, EXIT 248",Overton                                 ,NE,330,2.899,169272.0,40.6904852,-99.5473613
65289,SHOEMAKERS SOUTH,US-77,Roca,NE,413,3.349,169592.0,40.5954974,-96.705126
65292,CUBBYS #117,SR-2 & SR-50,Syracuse                                ,NE,319,3.319,169314.0,40.672125,-96.179776
65293,TRAILS WEST SINCLAIR,US-34 & SR-25,Trenton,NE,475,3.499,169558.0,40.182521,-101.013735
65296,CIRCLE K #4707214,"I-93, EXIT 12S & I-89 & SR-3A",Bow,NH,170,4.199,357266.0,43.1799162,-71.5309553
65299,EPPING FUELING CENTER,SR-27 & SR-125,Epping,NH,125,4.029,338694.0,43.0366451,-71.0694727
65308,SUNOCO,SR-17,East Rutherford                         ,NJ,115,3.19233333,170599.0,40.8077056,-74.1003601
65310,Edison Fuel Stop,US-1,Edison,NJ,115,3.159,171019.0,40.6867255,-74.1929483
65319,PHILLIPS 66,US-30,Clementon,NJ,150,3.199,170686.0,39.8763935,-75.0497414
65320,PILOT #891,"I-80, EXIT 27B",Ledgewood,NJ,105,4.099,18511222.0,40.8904509,-74.6939147
65328,THIND TRAVEL PLAZA,SR-20,North Bergen                            ,NJ,115,3.259,957237.0,40.903755,-74.1351089
65332,BETTY ROSS TRUCK STOP /BP,US-130 & SR-73,Pennsauken,NJ,150,3.329,170700.0,39.9837882,-75.0176127
65335,CONOCO,US-22,Phillipsburg,NJ,90,3.359,170917.0,40.6832673,-75.2962575
65339,US GAS & DIESEL,US-46,Ridgefield,NJ,115,3.229,170636.0,40.8566186,-73.9724587
65343,ENRITE,"I-287, EXIT 4",South Plainfield,NJ,115,3.999,170547.0,40.5514718,-74.4096053
65345,SOUTH BRUNSWICK VALERO,US-130,North Brunswick                         ,NJ,115,3.16566666,170534.0,40.2823954,-74.5292237
65359,ROAD RUNNER TRAVEL CENTER,"I-25, EXIT 156",Lemitar,NM,580,3.299,151652529.0,34.1553364,-106.9170034
65360,Roswell #60,US-285,Roswell                                 ,NM,593,3.36566666,171201.0,33.376395,-104.5206304
65361,BLACK MESA TRAVEL CENTER,"I-25, EXIT 252",Algodones,NM,580,3.269,171105.0,35.4152238,-106.4094359
65365,CHEVRON #381125,US-95,Hawthorne,NV,966,4.079,170126.0,38.64456,-118.75501
65373,CHAMPLAIN PETERBILT FUEL MART,"I-87, EXIT 43",Champlain,NY,39,3.799,13552232.0,44.995954,-73.455636
65377,PETROL 9 W,US-9W,Glenmont,NY,12,3.699,158915291.0,42.574693,-73.80365
65381,NATIVE PRIDE,"I-90, EXIT 58 & US-20",Irving,NY,38,2.999,157634536.0,42.5532282,-79.1055171
65381,NATIVE PRIDE,"I-90, EXIT 58 & US-20",Irving,NY,38,2.899,157634536.0,42.5532282,-79.1055171
65383,M AND M ALLEGANY JUNCTION,"I-86/SR-17, EXIT 23 & US-219/US-219 BUS",Limestone,NY,38,3.129,175883.0,42.087217,-78.625178
65386,MIRABITO #73,"I-88, EXIT 12",Otego,NY,12,3.999,176033.0,42.380288,-75.187624
65387,MAPLEFIELDS,SR-22 & SR-442,Peru,NY,235,3.799,13562946.0,44.575545,-73.523893
65392,CIRCLE K #4707622,"I-90, EXIT 41",Seneca Falls,NY,220,3.999,9146320.0,42.967879,-76.847597
65395,BELLSTORES #132,US-30 & SR-60,Ashland,OH,249,3.499,911247.0,40.7855027,-82.2625825
65398,QUICK FUEL #2306,"I-480, EXIT 12",Brookpark,OH,305,3.669,5348242525.0,41.4202979,-81.7937665
65400,NORTHSIDE FUEL STOP,US-30 & SR-19,Bucyrus,OH,411,3.50733333,182583.0,40.8261886,-82.9729048
65406,MOBIL,"I-90/SR-2, EXIT 182B",Cleveland,OH,305,3.76566666,182130.0,41.578715,-81.5458502
65423,BARNEYS CONVENIENCE MART #15,"I-75, EXIT 195 & I-90, EXIT 64 & SR-795",Rossford,OH,550,3.599,183399.0,41.55889,-83.592137
65426,CIRCLE K #4705357,US-23 & SR-316,Ashville,OH,315,3.089,182605.0,39.7137855,-82.9871266
65431,QUICK MART AND MORE,US-22 & SR-43,Steubenville,OH,573,3.639,183443.0,40.3912322,-80.7266665
65451,Petes #15,US-169 & SR-88,Oologah                                 ,OK,560,3.159,184205.0,36.4372483,-95.7092378
65457,THACKERSVILLE TRAVEL PLAZA,"I-35, EXIT 1",Thackerville                            ,OK,253,2.93233333,184820.0,33.7359797,-97.1490535
65490,PILOT TRAVEL CENTER #422,"I-85, EXIT 41 & US-29",Newnan,GA,18,3.699,119959.0,33.3210386,-84.7799169
65490,PILOT TRAVEL CENTERS #422,"I-85, EXIT 41 & US-29",Newnan,GA,18,3.699,119959.0,33.3210386,-84.7799169
65494,FLYING J TRAVEL PLAZA #633,"I-20, EXIT 138",Union Point,GA,135,3.859,119809.0,33.5445439,-83.0859614
65513,GETGO #3602,"I-76, EXIT 146 & I-99, EXIT 1 & US-220",Bedford                                 ,PA,14,4.09233333,417156.0,40.0482196,-78.5090015
65522,TURKEY HILL #950324,US-322 & SR-23/SR-897,East Earl,PA,208,3.78566666,157576249.0,40.1185268,-76.0485867
65523,SAC SHOP #512,US-30,Everett                                 ,PA,14,4.099,188609.0,40.0153949,-78.1956106
65524,SAC SHOP #514,I-76/I-70 & US-30,Everett                                 ,PA,14,4.099,188609.0,39.9995947,-78.2323755
65527,SUNOCO SERVICE STATION,"I-81, EXIT 5",Greencastle,PA,70,3.899,188849.0,39.7835274,-77.713959
65532,PILOT TRAVEL CENTERS #1,"I-80,  EXIT 173",Mill Hall,PA,14,4.01566666,188592.0,41.0299279,-77.5274713
65537,SHEETZ #048,US-22,Nanty Glo,PA,14,3.51733333,188650.0,40.4419492,-78.9482063
65538,WELMART,"SR-28, EXIT 16",Natrona Heights                         ,PA,165,4.19233333,158568989.0,40.6639619,-79.7177815
65549,T&C MINI MART,SR-33 & SR-191,Stockertown,PA,90,3.699,188000.0,40.7547819,-75.2675882
65552,A PLUS MINI MARKET,US-1 & SR-132,Feasterville Trevose                    ,PA,160,3.899,9484861996.0,40.129959,-74.9683486
65556,RUTTERS #60,US-30 & SR-116,York,PA,70,4.249,187708.0,39.9283267,-76.823944
65572,CIRCLE K #2705377,"I-20, EXIT 22 & US-1",Aiken,SC,135,3.129,2532496.0,33.6690433,-81.6683532
65573,SPEEDWAY/7fleet #4587,US-501,Aynor,SC,205,3.124,193836.0,33.935364,-79.1644531
65578,CIRCLE K #2723355,US-52,North Charleston,SC,42,3.399,194134.0,32.8029229,-79.944794
65587,HOT SPOT #2022,US-25/US-76,Honea Path,SC,30,2.909,192217.0,34.5163417,-82.3093896
65588,SPEEDWAY #2836,US-17,Johns Island,SC,42,3.069,357085304.0,32.788011,-79.9520175
65598,LEES QUICK STOP,US-52 & SR-45,Saint Stephen,SC,42,3.41566666,158576059.0,33.4047206,-79.92487
65603,JET TRUCK PLAZA,"I-29, EXIT 47",Beresford                               ,SD,530,3.159,194949.0,43.0798911,-96.7959259
65608,ZIP TRIP #81,"I-29, EXIT 62 & US-18",Lennox,SD,530,3.204,195185.0,43.3068887,-96.7964606
65614,281 TRAVEL CENTER,US-281,Wolsey,SD,571,3.089,195118.0,44.211179,-98.45774
65622,QUICK STOP #34,US-11/SR-1,Bristol                                 ,TN,405,3.299,197391.0,36.631312,-82.142886
65624,Sudden Service #61,SR-149 & SR-46,Cumberland City,TN,460,3.564,197142.0,36.3874354,-87.6307071
65625,Chevron,US-64,Fayetteville,TN,460,3.754,196151.0,35.0633784,-86.31783
65629,CASEYS GOODSTOP #4036,"I-40, EXIT 355",Kingston,TN,405,3.164,197177.0,35.8735496,-84.4577805
65639,SPEEDWAY #7138,"I-24, EXIT 70 & SR-102",Smyrna,TN,460,3.049,197355.0,35.9325607,-86.5292341
65641,ALLSUPS CONVENIENCE STORE #2331,I-20 & FM 600,Abilene,TX,575,2.87566666,3488539.0,32.4902178,-99.7221077
65652,CIRCLE K #2706343,"I-20, EXIT 428",Fort Worth,TX,630,2.969,115274.0,32.6949431,-97.4840733
65659,ALLSUPS CONVENIENCE STORE #2169,US-287,Chillicothe,TX,770,2.89566666,8059829.0,34.2565431,-99.5156246
65666,FUEL CITY #2,"I-30, EXIT 45B/I-35E",Dallas,TX,630,2.96566666,6571629.0,32.7708538,-96.8142693
65667,ALLSUPS CONVENIENCE STORE #2103,US-287/US-81,Decatur,TX,630,2.899,115291.0,33.1413489,-97.4981438
65671,SUPER STOP #22,SR-87 & SR-12,Orange,TX,610,3.439,1841069.0,30.2738794,-93.7836903
65673,PILOT #894,US-57 & US-277,Eagle Pass,TX,693,3.899,4096574.0,28.7096108,-100.4648632
65674,VALLEY MART #09,US-277,Eagle Pass,TX,740,3.199,4096574.0,28.629686,-100.114269
65678,ONE9 #1300,US-287 & SR-34,Ennis,TX,630,2.869,114467.0,32.3007592,-96.6394812
65683,ALLSUPS CONVENIENCE STORE #2225,US-60,Friona,TX,585,2.999,6595896.0,34.6416532,-102.7185526
65690,CIRCLE G TRUCK STOP,US-183 & SR-97,Gonzales,TX,595,2.799,1828445.0,29.5155403,-97.4631478
65691,CIRCLE K #2704037,US-90/SR-97 & US-183,Gonzales,TX,595,2.904,1828445.0,29.473272,-97.4454005
65721,Paradise RV & Truck Park,US-287/US-81,Alvord,TX,770,2.81566666,3492757.0,33.3885966,-97.7229119
65724,STRIPES 7FLEET #42427,US-385 & SR-191,Odessa,TX,710,3.289,2336480.0,31.8816529,-102.3846676
65728,RIVER MART,US-281/SR-241,Pharr,TX,639,3.349,5615906.0,26.3028779,-98.14627
65738,CIRCLE K #2741499,SR-35 & FM-1069,Rockport,TX,625,2.80566666,6587514.0,27.9275174,-97.1753407
65755,CIRCLE K #2723373,US-11 & SR-622,Atkins,VA,185,3.349,207050.0,36.862205,-81.449317
65759,XPRESS STOP,US-522 & SR-694,Cross Junction,VA,60,3.33233333,158342341.0,39.382837,-78.29876
65762,7-ELEVEN #34516,"I-66, EXIT 6",Front Royal,VA,60,3.52566666,207046.0,38.962371,-78.195444
65764,LEESBURG CITGO,US-15,Leesburg,VA,60,3.499,206884.0,39.1000589,-77.5651182
65765,FOSTERS CONVENIENCE STORE,US-29 & SR-685,Rustburg,VA,185,3.599,206820.0,37.279751,-79.168446
65767,STATELINE FOOD MART #69,US-23,Pound,VA,44,3.599,207034.0,37.154788,-82.632889
65770,JOLLEY #136,"I-89, EXIT 21",Alburgh                                 ,VT,39,3.539,3075816.0,44.924308,-73.108755
65771,CITGO,"I-91, EXIT 3 & US-5",Brattleboro,VT,12,3.67233333,2017153.0,42.8885994,-72.5569732
65789,BEAR CREEK CITGO,US-45 & SR-76/SR-22,Bear Creek,WI,360,3.439,251953.0,44.531592,-88.7471959
65793,KWIK TRIP #921,SR-13 & SR-21,Friendship,WI,420,3.274,242818.0,44.0240129,-89.8111649
65794,BP,"I-43, EXIT 180",Green Bay,WI,360,3.349,251488.0,44.4628261,-87.9583161
65796,ADDISON STATION,"I-41/US-41, EXIT 68 & CR-K",Hartford,WI,444,3.149,251708.0,43.3737329,-88.3008829
65800,BP,US-45,Kewaskum,WI,444,3.219,251928.0,43.5092798,-88.2200478
65804,KWIK TRIP #628,US-45,Larsen,WI,582,3.43233333,153633859.0,44.0682914,-88.5784395
65805,HI WAY HOP BP,"I-42/US-41, EXIT 85 & SR-67",Lomira,WI,444,3.099,251687.0,43.5921075,-88.430867
65809,KWIK TRIP #399,SR-21 & SR-80,Necedah,WI,395,3.249,251523.0,44.0266484,-90.0728963
65812,PLAINFIELD PLAZA,SR-73 & I-39,Plainfield,WI,395,3.29066666,251714.0,44.2138838,-89.5236787
65814,Kracheys BP Truck Stop,US-18 & SR-35,Prairie Du Chien,WI,420,3.574,251374.0,43.0281997,-91.1287337
65818,KWIK TRIP #1048,"I-90, EXIT 12",West Salem,WI,515,3.31733333,251416.0,43.8920274,-91.0705552
65822,RSTORE #4499,US-45 & SR-29,Wittenberg,WI,395,3.15566666,251588.0,44.8341934,-89.1687667
65824,CHANEYS SERVICE STATION,US-30 & SR-2,Chester                                 ,WV,165,3.799,238662.0,40.615977,-80.558716
65835,SOUTHSIDE TRAVEL CENTER,US-20/SR-789,Thermopolis,WY,790,3.799,252097.0,43.6484104,-108.2119079
65836,PILOT TRAVEL CENTERS #434,"I-35W, EXIT 65",Fort Worth,TX,630,3.264,115274.0,32.9513628,-97.310261
65837,PILOT TRAVEL CENTERS #455,"I-71, EXIT 140",Marengo                                 ,OH,315,3.719,182594.0,40.378309,-82.826022
65842,AM PM TRAVEL CENTER,US-1/SR-4,Blythe,GA,135,3.599,119350.0,33.275199,-82.298002
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.509,126114.0,40.184503,-88.242213
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.409,126114.0,40.184503,-88.242213
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.549,126114.0,40.184503,-88.242213
65847,ROAD RANGER #132,"I-57, EXIT 240",Champaign,IL,280,3.449,126114.0,40.184503,-88.242213
65848,Mobil,I-475,Flint,MI,342,3.199,134624.0,43.0057849,-83.6777084
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.459,134973.0,42.2957924,-84.9685736
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.499,134973.0,42.2957924,-84.9685736
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.429,134973.0,42.2957924,-84.9685736
65849,PS FOOD MART #1034,"I-94, EXIT 110 & US-27",Marshall,MI,431,3.549,134973.0,42.2957924,-84.9685736
65857,PILOT TRAVEL CENTERS #199,"I-20, EXIT 33",Haughton,LA,745,3.14566666,132141.0,32.5459239,-93.5195595
65858,SPEEDWAY #6661,"I-94, EXIT 40  & US-20 & US-35",La Porte,IN,465,3.599,127359.0,41.6977301,-86.8092029
65859,SPEEDWAY #6662,US-20 & SR-15,Bristol,IN,465,3.549,127866.0,41.6673792,-85.8223295
65862,PILOT TRAVEL CENTERS #396,"I-81, EXIT 213",Staunton                                ,VA,185,3.659,3864617.0,38.022229,-79.144537
65863,VALERO,SR-31,Clinton,NJ,115,3.359,170346.0,40.5288551,-74.856586
65866,FLYING J TRAVEL PLAZA #710,"I-81, EXIT 219",New Milford,PA,200,4.17566666,188565.0,41.8235332,-75.6806581
65868,7-ELEVEN #36073,"I-77, EXIT 54 & US-21",Statesville,NC,46,2.879,180281.0,35.8450788,-80.8591241
65873,PILOT TRAVEL CENTER #4619,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.55066666,206940.0,36.937499,-80.996887
65880,MR FUEL DBA ONE9 #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.199,125924.0,39.1803952,-89.6778977
65880,ONE9 MR FUEL #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.239,125924.0,39.1803952,-89.6778977
65880,ONE9 MR FUEL #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.299,125924.0,39.1803952,-89.6778977
65880,ONE9 MR FUEL #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.199,125924.0,39.1803952,-89.6778977
65880,MR FUEL DBA ONE9 #1245,"I-55, EXIT 52 & SR-16",Litchfield,IL,574,3.299,125924.0,39.1803952,-89.6778977
65883,FLYING J TRAVEL PLAZA #647,"I-64, EXIT 25 & US-41",Haubstadt,IN,340,3.959,127742.0,38.1671361,-87.5424652
65885,LOVES TRAVEL STOP #299,"US-75, EXIT 48 & SR-455",Anna,TX,630,3.19733333,6601316.0,33.3467723,-96.586139
65909,7-Eleven/7FLEET #40496,"I-81, EXIT 47 & SR-12",Watertown,NY,220,4.149,175993.0,44.002171,-75.916705
65912,ATOKA FUEL,US-75/US-69/SR-3,Atoka,OK,569,3.179,1822190.0,34.3929158,-96.1255882
65915,Marathon,"I-94/US-52, EXIT 346 & CR-17",West Fargo,ND,341,3.029,181565.0,46.852361,-96.911887
65919,QUICK FUEL #5001,US-78/SR-4,Memphis,TN,435,3.02566666,197239.0,35.1689719,-90.1863472
65935,MAIN ST JUNCTION,SR-14 & SR-15,Louisville                              ,MS,705,3.099,7154015.0,33.1244553,-89.0853526
65974,BEACON & BRIDGE #13,"US-127, EXIT 117",Ithaca                                  ,MI,342,3.649,135157.0,43.2923299,-84.5820961
65978,KWIK TRIP #623,US-61,Minnesota City,MN,515,3.399,136730.0,44.205253,-91.9179642
65983,SPEEDWAY #6967,"US-17, EXIT 227 & SR-32",Edenton,NC,130,3.287,179910.0,36.0773583,-76.609109
65989,DANCING EAGLE,"I-40, EXIT 108",Casa Blanca                             ,NM,580,3.359,151589086.0,35.0325498,-107.4684582
66015,LOVES TRAVEL STOP #298,"I-35, EXIT 39 & SR-44",Encinal,TX,693,3.589,6587470.0,28.0519671,-99.3503657
66016,FLYING J TRAVEL PLAZA #660,"I-64, EXIT 185 & SR-180",Catlettsburg,KY,255,3.76566666,130487.0,38.3720302,-82.6899966
66021,LOVES TRAVEL STOP #238,"I-65, EXIT 116 & SR-480",Shepherdsville,KY,415,3.599,130664.0,37.9745327,-85.6960436
66022,PILOT TRAVEL CENTERS #459,"I-10, EXIT 133",Avondale,AZ,930,3.599,110782.0,33.4613348,-112.2802787
66022,PILOT TRAVEL CENTER #459,"I-10, EXIT 133",Avondale,AZ,930,3.587,110782.0,33.4613348,-112.2802787
66023,SAPP BROS TRAVEL CENTER,"I-29, EXIT 10 & SR-2",Percival,IA,486,3.789,151670404.0,40.684734,-95.779543
66024,LOVES TRAVEL STOPS #239,"I-81/US-11, EXIT 84 & SR-619",Max Meadows,VA,185,3.589,206837.0,36.949779,-80.883999
66024,LOVES TRAVEL STOP #239,"I-81/US-11, EXIT 84 & SR-619",Max Meadows,VA,185,3.545,206837.0,36.949779,-80.883999
66026,FLYING J TRAVEL PLAZA #643,"I-70 & I-57, EXIT 160",Effingham,IL,510,3.349,1801527.0,39.1293338,-88.5656894
66026,FLYING J TRAVEL PLAZA #643,"I-70 & I-57, EXIT 160",Effingham,IL,510,3.299,1801527.0,39.1293338,-88.5656894
66026,FLYING J TRAVEL PLAZA #643,"I-70 & I-57, EXIT 160",Effingham,IL,510,3.499,1801527.0,39.1293338,-88.5656894
66029,Roady's Lucky Deuces,"I-10, EXIT 92 & SR-95",Duson,LA,600,3.03566666,131983.0,30.2476091,-92.1954545
66030,Colfax Travel Center,"I-80, EXIT 159 & SR-117",Colfax,IA,320,3.149,128534.0,41.689078,-93.175672
66031,WILCO FAST BREAK,US-61/US-24,Palmyra,MO,494,3.119,141662.0,39.9610708,-91.5181398
66034,FAS MART #5134,"I-72, EXIT 144 S",Decatur,IL,280,3.459,126934.0,39.9103963,-88.8853365
66034,FAS MART #5134,"I-72, EXIT 144 S",Decatur,IL,280,3.499,126934.0,39.9103963,-88.8853365
66035,ROAD RANGER #136,"I-90, EXIT 147",Cottage Grove,WI,420,3.544,251481.0,42.999702,-89.194522
66036,FLYING J TRAVEL PLAZA #602,"I-65, EXIT 264",Birmingham,AL,615,3.559,111031.0,33.5584599,-86.8301435
66037,TA PRESCOTT TRAVEL CENTER,"I-30, EXIT 44",Prescott,AR,635,3.50233333,111564.0,33.808908,-93.425301
66038,FLYING J TRAVEL PLAZA #1043,"I-15, EXIT 113",Idaho Falls,ID,825,3.799,121455.0,43.441475,-112.117819
66038,FLYING J #1043,"I-15, EXIT 113",Idaho Falls,ID,825,3.699,121455.0,43.441475,-112.117819
66039,LOVES TRAVEL STOP #237,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.259,132122.0,32.39043,-91.196296
